sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window,effect_label
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,11.457286432160803,0.4990796915714202,0.39141970463003595,0.4908292629129671,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,11.758793969849245,0.5081095595822795,0.3999549590409125,0.49823223140558487,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,12.060301507537687,0.5167599656660617,0.40772533956311985,0.5049732037791054,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,12.36180904522613,0.5248548789896051,0.41457955695865323,0.5109716462507947,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,12.663316582914572,0.5322329738846937,0.4203957012125228,0.5162134381926624,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,12.964824120603014,0.5388494066598004,0.4250104163227245,0.5211776295624443,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,13.266331658291456,0.5447147583291279,0.4287467123559536,0.5259950177511405,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,13.567839195979898,0.5498399481862299,0.43163308063027417,0.5301457918973544,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,13.86934673366834,0.55423589552466,0.43369801246375056,0.5339042606350863,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,14.170854271356783,0.5579135196379715,0.43496999917444684,0.5372809050869866,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,14.472361809045225,0.560883739819718,0.43547753208042733,0.5400616970731564,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,14.773869346733667,0.563157475363452,0.4352491024997556,0.5422293160523899,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,15.07537688442211,0.5647456455627284,0.4343132017504966,0.5444884314434246,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,15.376884422110551,0.5656591697110993,0.432698321150714,0.5464090847447121,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,15.678391959798994,0.5659089671021191,0.4304329520184726,0.547752488848963,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,15.979899497487436,0.5655059570293406,0.4275455856718359,0.5485218647291652,,2014-2024,Shot Distance
