player,season_window,attempts,mean_sdi,actual_rate,expected_rate,residual,sport,position_group
Braden Schneider,2014-2024,472,29.963894966042734,0.04025423728813559,0.027974764639830497,0.012279472648305093,NHL,D
Jake Bean,2014-2024,472,29.769729257297794,0.03389830508474576,0.03351060925847457,0.00038769582627119076,NHL,D
Luke Evangelista,2014-2024,471,25.448157568383483,0.07218683651804671,0.07828061225053078,-0.006093775732484069,NHL,W
Nolan Patrick,2014-2024,471,22.335668265962852,0.07006369426751592,0.09120453333333332,-0.0211408390658174,NHL,C
Brandon Manning,2014-2024,469,29.75685167506503,0.029850746268656716,0.029641382515991455,0.00020936375266526058,NHL,D
Philip Tomasino,2014-2024,469,23.46188777534354,0.07249466950959488,0.07855904268656716,-0.006064373176972282,NHL,C
Juuso Valimaki,2014-2024,469,29.241245785500485,0.023454157782515993,0.03547908245202557,-0.012024924669509579,NHL,D
Philippe Myers,2014-2024,465,31.22740850840029,0.02795698924731183,0.023590746946236547,0.004366242301075282,NHL,D
Artem Zub,2014-2024,463,31.164932985939004,0.04103671706263499,0.03485416667386608,0.006182550388768908,NHL,D
Peter Holland,2014-2024,462,24.30709336190856,0.05627705627705628,0.07410556296536794,-0.01782850668831166,NHL,C
Matias Maccelli,2014-2024,461,24.760836151011024,0.08026030368763558,0.08039587813449024,-0.0001355744468546638,NHL,W
Noah Cates,2014-2024,459,22.00818933139618,0.08714596949891068,0.1043504362309368,-0.017204466732026122,NHL,W
Ryan Garbutt,2014-2024,458,26.457476581415232,0.039301310043668124,0.05896010277292576,-0.019658792729257635,NHL,C
Jonny Brodzinski,2014-2024,457,25.540886506142392,0.05908096280087528,0.05949322693654266,-0.00041226413566738257,NHL,C
Derek MacKenzie,2014-2024,455,26.058625043683833,0.04395604395604396,0.07671629287912086,-0.032760248923076905,NHL,C
Adam Boqvist,2014-2024,454,27.476919022373245,0.05947136563876652,0.041300923546255495,0.01817044209251102,NHL,D
Jake Neighbours,2014-2024,453,21.171388624624985,0.12582781456953643,0.11182311498896245,0.014004699580573973,NHL,W
Andrej Sustr,2014-2024,453,29.2518048188787,0.026490066225165563,0.027996855607064,-0.001506789381898438,NHL,D
Kevin Rooney,2014-2024,453,23.545584135562077,0.0706401766004415,0.08356994313465785,-0.012929766534216347,NHL,C
Jamie Drysdale,2014-2024,452,28.76694030124945,0.03761061946902655,0.032352923185840696,0.005257696283185856,NHL,D
Matthew Knies,2014-2024,452,20.408111621933507,0.1172566371681416,0.112610809579646,0.004645827588495591,NHL,W
Isac Lundestrom,2014-2024,452,21.44092919470989,0.0752212389380531,0.0918029057743363,-0.01658166683628319,NHL,C
Max Comtois,2014-2024,451,22.324673712457887,0.08425720620842572,0.08025708862527717,0.004000117583148555,NHL,W
Vasily Podkolzin,2014-2024,451,23.877312861074053,0.06430155210643015,0.07660581152993347,-0.012304259423503314,NHL,W
Logan Stankoven,2014-2024,450,24.217633468879455,0.06222222222222222,0.08430061759999999,-0.022078395377777768,NHL,C
Adam Fantilli,2014-2024,449,26.48060468859139,0.09799554565701558,0.06407616890868596,0.03391937674832962,NHL,C
Joe Veleno,2014-2024,449,24.084190439884438,0.08463251670378619,0.08187128948775055,0.002761227216035639,NHL,C
Johnny Oduya,2014-2024,446,31.039861878081446,0.02914798206278027,0.024555609910313886,0.004592372152466384,NHL,D
Bobby McMann,2014-2024,445,26.771304756264303,0.07865168539325842,0.07033706611235954,0.008314619280898883,NHL,C
Kent Johnson,2014-2024,444,25.785956901946495,0.10135135135135136,0.07234182981981982,0.029009521531531537,NHL,C
Alexander Barabanov,2014-2024,443,20.661814108371555,0.07223476297968397,0.09558902088036117,-0.023354257900677203,NHL,W
Nikolay Kulemin,2014-2024,441,19.93927145647172,0.08843537414965986,0.10349301825396826,-0.01505764410430839,NHL,W
Logan Cooley,2014-2024,440,25.209917453602387,0.10227272727272728,0.08380339495454545,0.018469332318181833,NHL,C
Jiri Hudler,2014-2024,438,21.282052901618112,0.1232876712328767,0.09306748493150684,0.03022018630136987,NHL,W
Peyton Krebs,2014-2024,438,23.849913515577366,0.0684931506849315,0.07045879431506848,-0.0019656436301369734,NHL,C
Cam York,2014-2024,437,27.925412508991624,0.043478260869565216,0.04289124533180777,0.000587015537757446,NHL,D
Teddy Purcell,2014-2024,436,23.781148937834104,0.06422018348623854,0.0682745762385321,-0.004054392752293565,NHL,W
Scott Wilson,2014-2024,436,24.56774518048874,0.052752293577981654,0.06599466334862383,-0.013242369770642179,NHL,C
Jordan Weal,2014-2024,436,22.153417551893675,0.07339449541284404,0.08674031830275228,-0.013345822889908238,NHL,C
Parker Kelly,2014-2024,436,25.048656672551505,0.05733944954128441,0.07280782793577982,-0.015468378394495413,NHL,W
Dmitri Voronkov,2014-2024,435,22.61867765667527,0.09195402298850575,0.10664695820689653,-0.014692935218390782,NHL,W
Shawn Matthias,2014-2024,430,21.890279977549167,0.09302325581395349,0.0845089256744186,0.008514330139534884,NHL,C
Jori Lehtera,2014-2024,430,20.56084068141632,0.08837209302325581,0.08583069390697672,0.002541399116279097,NHL,C
Alexei Emelin,2014-2024,430,31.212276633178163,0.01627906976744186,0.02304341758139533,-0.006764347813953471,NHL,D
Matt Hunwick,2014-2024,430,29.91424488839607,0.020930232558139535,0.028198786302325564,-0.007268553744186029,NHL,D
Vernon Fiddler,2014-2024,429,25.76417801198955,0.0675990675990676,0.0676128619114219,-1.3794312354306615e-05,NHL,W
Andrew MacDonald,2014-2024,428,29.35570304252495,0.03271028037383177,0.03150169212616821,0.0012085882476635598,NHL,D
Viktor Stalberg,2014-2024,428,24.615549821042524,0.053738317757009345,0.0699619692990654,-0.01622365154205605,NHL,W
Travis Boyd,2014-2024,426,19.082821762040243,0.11267605633802817,0.09193936800469481,0.020736688333333364,NHL,C
Dylan Holloway,2014-2024,423,24.22025184232258,0.09456264775413711,0.08370851484633568,0.010854132907801434,NHL,W
Brian Campbell,2014-2024,423,28.402736301395986,0.03309692671394799,0.03514299283687942,-0.002046066122931428,NHL,D
