sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,419.69849246231155,0.006773925382011579,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,416.08040201005025,0.006417168284868331,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,412.46231155778895,0.00606041118772464,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,408.84422110552765,0.005703654090581569,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,405.2261306532663,0.005346896993437503,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,401.608040201005,0.004990139896294488,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,397.9899497487437,0.004633382799150872,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,394.3718592964824,0.0042766257020073264,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,390.7537688442211,0.003919868604864235,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,387.1356783919598,0.0035631115077204463,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,383.5175879396985,0.0032063544105769386,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,379.8994974874372,0.002849597313433039,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,376.28140703517585,0.00249284021628976,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,372.66331658291455,0.0021360831191459158,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,369.04522613065325,0.001779326022002807,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,365.42713567839195,0.0014225689248592056,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,361.80904522613065,0.0010658118277155869,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,358.19095477386935,0.0007090547305724122,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,354.57286432160805,0.00035229763342878306,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,350.9547738693467,-4.459463714939771e-06,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,347.3366834170854,-0.000361216560858392,,,351.0,2014-2024
