x_value,fitted_effect,lower_ci,upper_ci,sport,effect_label,season_window
82.9145728643216,0.2594498599103754,0.1462664953162269,0.4017214296213764,NHL,Shot Distance,2014-2024
83.41708542713567,0.2798175438049863,0.1641135647513969,0.4221883052873025,NHL,Shot Distance,2014-2024
83.91959798994974,0.300021305157097,0.1821644128643764,0.4425509087553085,NHL,Shot Distance,2014-2024
84.42211055276381,0.3200169716598315,0.2004056126031934,0.4627818354551767,NHL,Shot Distance,2014-2024
84.92462311557789,0.3397655140390485,0.2188235625230289,0.4828559593593347,NHL,Shot Distance,2014-2024
85.42713567839195,0.3592601256481371,0.237403568556075,0.5027624301866099,NHL,Shot Distance,2014-2024
85.92964824120602,0.3785064523182724,0.2561305143889021,0.5224959145372416,NHL,Shot Distance,2014-2024
86.4321608040201,0.3975101666582143,0.2749892828000894,0.5420510908748734,NHL,Shot Distance,2014-2024
86.93467336683416,0.4162769412767244,0.2939647565682155,0.5614226376631469,NHL,Shot Distance,2014-2024
87.43718592964824,0.4348124487825648,0.3130418184718619,0.5806052333657072,NHL,Shot Distance,2014-2024
87.9396984924623,0.4531223617844961,0.3322053512896069,0.5995935564461965,NHL,Shot Distance,2014-2024
88.44221105527637,0.4712123528912806,0.3514402378000306,0.6183822853682581,NHL,Shot Distance,2014-2024
88.94472361809045,0.4890880947116791,0.3707313607817127,0.6369660985955361,NHL,Shot Distance,2014-2024
89.44723618090451,0.5067552598544527,0.3900636030132323,0.6553396745916724,NHL,Shot Distance,2014-2024
89.94974874371859,0.524219520928364,0.4094218472731705,0.6734976918203113,NHL,Shot Distance,2014-2024
90.45226130653263,0.5414865505421735,0.4287909763401051,0.6914348287450948,NHL,Shot Distance,2014-2024
90.95477386934672,0.5585620213046432,0.4481558729926179,0.7091457638296681,NHL,Shot Distance,2014-2024
91.4572864321608,0.5754516058245338,0.4675014200092869,0.726625175537673,NHL,Shot Distance,2014-2024
91.95979899497486,0.5921609767106077,0.4868125001686914,0.7438677423327525,NHL,Shot Distance,2014-2024
92.46231155778894,0.6086958065716255,0.5060739962494126,0.7608681426785507,NHL,Shot Distance,2014-2024
92.964824120603,0.6250617680163488,0.5252707910300293,0.7776210550387108,NHL,Shot Distance,2014-2024
93.46733668341707,0.6412645336535392,0.5443877672891209,0.7941211578768751,NHL,Shot Distance,2014-2024
93.96984924623116,0.657309776091958,0.5634098078052678,0.8103631296566879,NHL,Shot Distance,2014-2024
94.47236180904522,0.6732031679403669,0.5823217953570495,0.8263416488417922,NHL,Shot Distance,2014-2024
94.97487437185929,0.6889503818075271,0.6011086127230446,0.8420513938958305,NHL,Shot Distance,2014-2024
95.47738693467336,0.7045570903021998,0.6197551426818344,0.857487043282447,NHL,Shot Distance,2014-2024
95.97989949748742,0.7200289660331465,0.6382462680119967,0.872643275465284,NHL,Shot Distance,2014-2024
96.4824120603015,0.7353716816091294,0.6565668714921135,0.8878600498090262,NHL,Shot Distance,2014-2024
96.98492462311556,0.750590909638909,0.6747018359007623,0.9029757748188816,NHL,Shot Distance,2014-2024
97.48743718592964,0.7656923227312471,0.6926360440165233,0.9177471957338872,NHL,Shot Distance,2014-2024
97.98994974874373,0.7806815934949052,0.7093337813224552,0.9321650002130918,NHL,Shot Distance,2014-2024
98.49246231155776,0.7932000332087012,0.7230266014471796,0.9440052181370548,NHL,Shot Distance,2014-2024
98.99497487437183,0.7932000332087012,0.7230266014471796,0.9440052181370548,NHL,Shot Distance,2014-2024
99.49748743718592,0.7932000332087012,0.7230266014471796,0.9440052181370548,NHL,Shot Distance,2014-2024
100.0,0.7932000332087012,0.7230266014471796,0.9440052181370548,NHL,Shot Distance,2014-2024
