sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.597989949748744,-0.04714755142112412,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.623115577889448,-0.04747679409864598,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.648241206030151,-0.0478060367761676,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.673366834170855,-0.048135279453689506,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.698492462311558,-0.04846452213121165,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.723618090452262,-0.048793764808733375,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.748743718592965,-0.04912300748625485,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.773869346733669,-0.04945225016377687,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.798994974874372,-0.04978149284129878,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.824120603015076,-0.05011073551882016,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.849246231155779,-0.05043997819634284,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.874371859296483,-0.050769220873863985,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.899497487437186,-0.0510984635513861,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.92462311557789,-0.051427706228907855,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.949748743718593,-0.05175694890642982,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.974874371859297,-0.05208619158395142,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,6.0,-0.052415434261473395,,,2.0,2014-2024
