x_value,fitted_effect,lower_ci,upper_ci,sport,effect_label,season_window
16.884422110552762,0.5689729736645046,0.4715431947850942,0.593923842668631,NBA,Shot Distance,2014-2024
17.185929648241206,0.5667254401605171,0.46839418317951925,0.5909897130397908,NBA,Shot Distance,2014-2024
17.487437185929647,0.5638190810237507,0.464650532110333,0.5873574460460472,NBA,Shot Distance,2014-2024
17.788944723618087,0.560265821710558,0.4603326662954888,0.5830427354817445,NBA,Shot Distance,2014-2024
18.09045226130653,0.5560775876772936,0.45546101045294113,0.5780612751412274,NBA,Shot Distance,2014-2024
18.391959798994975,0.5512663043803108,0.4500559893006449,0.5724287588188406,NBA,Shot Distance,2014-2024
18.693467336683415,0.545843897275963,0.44413802755655457,0.5661608803089293,NBA,Shot Distance,2014-2024
18.994974874371856,0.5398222918206035,0.4377275499386249,0.5592733334058376,NBA,Shot Distance,2014-2024
19.2964824120603,0.5332134134705866,0.4308449811648098,0.5517818119039104,NBA,Shot Distance,2014-2024
19.597989949748744,0.5260291876822648,0.4235107459530639,0.5437020095974922,NBA,Shot Distance,2014-2024
19.899497487437184,0.5182815399119929,0.4157452690213424,0.5350496202809278,NBA,Shot Distance,2014-2024
20.201005025125625,0.5099823956161236,0.4075689750875988,0.5258403377485624,NBA,Shot Distance,2014-2024
20.50251256281407,0.5011436802510104,0.3990022888697887,0.51608985579474,NBA,Shot Distance,2014-2024
20.804020100502512,0.49177731927300755,0.3900656350858656,0.5058138682138054,NBA,Shot Distance,2014-2024
21.105527638190953,0.4818952381384683,0.38077943845378465,0.4950280688001036,NBA,Shot Distance,2014-2024
21.407035175879393,0.47150936230374557,0.37116412369149987,0.48374815134797916,NBA,Shot Distance,2014-2024
21.708542713567837,0.46063161722519363,0.3612401155169663,0.47198980965177695,NBA,Shot Distance,2014-2024
22.01005025125628,0.4492739283591659,0.35102783864813786,0.4597687375058412,NBA,Shot Distance,2014-2024
22.31155778894472,0.43744822116201565,0.34054771780296983,0.44710062870451733,NBA,Shot Distance,2014-2024
22.613065326633162,0.42516642109009706,0.3298201776994161,0.43400117704214963,NBA,Shot Distance,2014-2024
22.914572864321606,0.4124404535997632,0.318865643055431,0.42048607631308205,NBA,Shot Distance,2014-2024
23.21608040201005,0.39928224414736746,0.30770453858896923,0.4065710203116606,NBA,Shot Distance,2014-2024
23.51758793969849,0.3857037181892638,0.29635728901798647,0.39227170283222973,NBA,Shot Distance,2014-2024
23.81909547738693,0.37171680118180606,0.28484431906043556,0.3776038176691331,NBA,Shot Distance,2014-2024
24.120603015075375,0.35733341858134693,0.27318605343427166,0.36258305861671664,NBA,Shot Distance,2014-2024
24.42211055276382,0.34256549584424,0.26140291685744915,0.3472251194693242,NBA,Shot Distance,2014-2024
24.72361809045226,0.3274249584268394,0.24951533404792287,0.3315456940213008,NBA,Shot Distance,2014-2024
25.0251256281407,0.3119235792582865,0.23754242076201,0.31556008516832124,NBA,Shot Distance,2014-2024
25.326633165829143,0.29607041146265556,0.22547995186864606,0.2992766254552193,NBA,Shot Distance,2014-2024
25.628140703517587,0.2798721653533396,0.21330359664868906,0.28269764324196656,NBA,Shot Distance,2014-2024
25.929648241206028,0.26333547464199825,0.20098836700043585,0.2658252705726443,NBA,Shot Distance,2014-2024
26.23115577889447,0.24646697304029175,0.18850927482218305,0.24866163949133255,NBA,Shot Distance,2014-2024
26.532663316582912,0.22927329425987897,0.17584133201222757,0.23120888204211262,NBA,Shot Distance,2014-2024
26.834170854271356,0.21176107201241967,0.16295955046886634,0.21346913026906442,NBA,Shot Distance,2014-2024
27.135678391959797,0.19393694000957484,0.1498389420903963,0.1954445162162696,NBA,Shot Distance,2014-2024
27.437185929648237,0.17580753196300292,0.13645451877511386,0.17713717192780856,NBA,Shot Distance,2014-2024
27.73869346733668,0.15737948158436355,0.12278129242131595,0.15860694062650307,NBA,Shot Distance,2014-2024
28.040201005025125,0.1386594225853165,0.10879427492729954,0.13979416610465228,NBA,Shot Distance,2014-2024
28.341708542713565,0.11965398867752242,0.09446847819136173,0.12068934302358664,NBA,Shot Distance,2014-2024
28.643216080402006,0.10036981357264041,0.07977891411179895,0.10129376808341936,NBA,Shot Distance,2014-2024
28.94472361809045,0.08081353098233002,0.06470059458690768,0.08160873798426271,NBA,Shot Distance,2014-2024
29.246231155778894,0.060991774618250894,0.04920853151498573,0.06163554942622981,NBA,Shot Distance,2014-2024
29.547738693467334,0.04091117819206269,0.03327773679432912,0.04137549910943291,NBA,Shot Distance,2014-2024
29.849246231155774,0.020578375415426398,0.016883222323234855,0.020829883733985536,NBA,Shot Distance,2014-2024
30.15075376884422,0.0,0.0,0.0,NBA,Shot Distance,2014-2024
30.452261306532662,-0.02081731434255618,-0.02111285539241135,-0.017396918277078895,NBA,Shot Distance,2014-2024
30.753768844221103,-0.04186693390058238,-0.042593312020322814,-0.03531197678303334,NBA,Shot Distance,2014-2024
