sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window,effect_label
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,8.542713567839186,0.04452810482853864,-0.23516844324932068,0.3242246529063979,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,9.547738693467323,0.047723463399555355,-0.23205977597812028,0.32750670277723093,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,10.552763819095475,0.050364219983856984,-0.22940581484447198,0.33013425481218595,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,11.557788944723612,0.05241481864521247,-0.227217591253852,0.33204722854427693,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,12.562814070351749,0.053839703447389864,-0.22550959677184507,0.33318900366662474,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,13.567839195979886,0.054610923820376134,-0.22429951928257402,0.33352136692332635,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,14.572864321608023,0.05473315447288285,-0.2236029528431765,0.33306926178894214,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,15.577889447236174,0.05421981672173071,-0.2234381744519714,0.33187780789543275,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,16.58291457286431,0.053084331987069966,-0.22382667632759234,0.3299953403017323,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,17.58793969849245,0.051340121689051554,-0.22479167193508004,0.3274719153131831,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,18.5929648241206,0.049000607247825956,-0.22635671853055123,0.3243579330262032,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,19.597989949748737,0.04607921008354354,-0.22854444825493508,0.3207028684220221,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,20.603015075376874,0.04258935161635513,-0.231375409735117,0.3165541129678273,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,21.60804020100501,0.038544453266411205,-0.2348670309735752,0.3119559375063976,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,22.613065326633148,0.03395793645386236,-0.23903272126629538,0.3069485941740201,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,23.6180904522613,0.02884322259885952,-0.24388113432385267,0.30156757952157176,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,24.623115577889436,0.02321373312155295,-0.2494156162026444,0.2958430824457503,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,25.628140703517573,0.01708288944209302,-0.25563385990532916,0.2897996387895152,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,26.633165829145725,0.010464112980630658,-0.26252778380150527,0.2834560097627665,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,27.63819095477386,0.0033708251573163484,-0.27008364399465196,0.2768252943092846,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,28.643216080402,-0.0041835526076988705,-0.27828238242007913,0.26991527720468134,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,29.64824120603015,-0.01218559889426496,-0.2871002040054479,0.26272900621691797,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,30.653266331658273,-0.020621892282231102,-0.2965093688580553,0.25526558429359314,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,31.658291457286424,-0.029479011351447038,-0.30647918013746,0.24752115743456593,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,32.66331658291455,-0.038743534681761616,-0.3169771456137608,0.23949007625023755,0.0,2014-2024,shotAngle
