player,season_window,attempts,mean_sdi,actual_rate,expected_rate,residual,sport,position_group
Justin Abdelkader,2014-2024,930,21.74014334221132,0.07311827956989247,0.08554031297682861,-0.012422033406936137,NHL,W
Vinnie Hinostroza,2014-2024,927,24.60829310180266,0.06256742179072276,0.07082527228655931,-0.00825785049583655,NHL,C
Casey Mittelstadt,2014-2024,924,24.133593256425456,0.09090909090909091,0.0777401712403446,0.01316891966874631,NHL,C
Austin Watson,2014-2024,921,26.144997425451717,0.0781758957654723,0.06577739693054692,0.012398498834925387,NHL,W
Marian Hossa,2014-2024,921,23.08753393036878,0.0738327904451683,0.07670562867294915,-0.0028728382277808523,NHL,W
Nicolas Roy,2014-2024,920,20.32026727089079,0.08478260869565217,0.09954718857144104,-0.014764579875788872,NHL,C
Matt Calvert,2014-2024,910,21.436821465925238,0.07802197802197802,0.09257002518066011,-0.01454804715868209,NHL,W
Michael Grabner,2014-2024,907,21.793124808138884,0.10584343991179714,0.08304507751981695,0.022798362391980187,NHL,W
Lucas Raymond,2014-2024,907,23.098088876956506,0.10804851157662625,0.0866804830332973,0.02136802854332895,NHL,W
Oskar Sundqvist,2014-2024,904,22.530262424541775,0.0752212389380531,0.08927752309234278,-0.01405628415428968,NHL,C
Kaapo Kakko,2014-2024,903,25.216230345384144,0.08305647840531562,0.07950932101960907,0.0035471573857065453,NHL,W
Michael Del Zotto,2014-2024,900,29.384085107041606,0.04,0.03846508004074468,0.0015349199592553237,NHL,D
Riley Nash,2014-2024,900,22.37607844491625,0.057777777777777775,0.07897102783524479,-0.021193250057467014,NHL,C
Brett Connolly,2014-2024,899,22.138003343226483,0.11457174638487208,0.07953222345791382,0.035039522926958264,NHL,W
Troy Brouwer,2014-2024,899,21.75123271486634,0.08898776418242492,0.0823247846367135,0.00666297954571142,NHL,W
Denis Gurianov,2014-2024,899,24.682308251971826,0.067853170189099,0.0722096859224711,-0.0043565157333720905,NHL,W
Nic Dowd,2014-2024,897,22.59684662134582,0.09698996655518395,0.08405383355339731,0.012936133001786643,NHL,C
Moritz Seider,2014-2024,896,29.665138690549295,0.03236607142857143,0.03593467630750561,-0.0035686048789341784,NHL,D
Yakov Trenin,2014-2024,895,24.439601310108642,0.06815642458100558,0.08050246444277362,-0.012346039861768035,NHL,C
Brett Ritchie,2014-2024,890,23.724564807725027,0.058426966292134834,0.07487215071189805,-0.01644518441976322,NHL,W
Ryan Callahan,2014-2024,889,23.568215324817455,0.06074240719910011,0.07061068748221261,-0.009868280283112499,NHL,W
Colin Wilson,2014-2024,886,21.853267290538646,0.08126410835214447,0.08680011982502973,-0.005536011472885266,NHL,C
Leo Komarov,2014-2024,881,21.414158926238382,0.0681044267877412,0.07736542400097982,-0.009260997213238614,NHL,C
Jake Virtanen,2014-2024,875,24.890567539207428,0.06628571428571428,0.06877543878177057,-0.002489724496056292,NHL,W
Mason Appleton,2014-2024,874,25.165469384084957,0.06636155606407322,0.07348550484244243,-0.007123948778369207,NHL,C
Pius Suter,2014-2024,872,21.556274014572423,0.09747706422018348,0.09947139589488539,-0.0019943316747019074,NHL,C
David Kampf,2014-2024,872,22.762489891225993,0.05963302752293578,0.08055040705770952,-0.02091737953477374,NHL,C
Ondrej Kase,2014-2024,865,24.289034276151572,0.06705202312138728,0.07263215700894995,-0.005580133887562677,NHL,W
Curtis Lazar,2014-2024,865,22.10519759048942,0.056647398843930635,0.09100085306698884,-0.0343534542230582,NHL,C
Andrej Sekera,2014-2024,861,29.36109905608825,0.027874564459930314,0.0354418805807495,-0.0075673161208191855,NHL,D
Zack Kassian,2014-2024,854,22.25723202958879,0.08548009367681499,0.08783344356822109,-0.0023533498914061063,NHL,W
Jason Demers,2014-2024,853,29.44147567298494,0.03399765533411489,0.03919818562896434,-0.005200530294849452,NHL,D
Mikkel Boedker,2014-2024,852,22.79838705662198,0.07746478873239436,0.07403364329592485,0.00343114543646951,NHL,W
Nicolas Hague,2014-2024,850,29.910454383317262,0.027058823529411764,0.036893675357253734,-0.00983485182784197,NHL,D
Ryan Dzingel,2014-2024,849,21.856996863852626,0.10600706713780919,0.08448171974506374,0.021525347392745448,NHL,C
Micheal Ferland,2014-2024,849,22.154713953994566,0.07420494699646643,0.08728060520885507,-0.013075658212388638,NHL,W
Derek Forbort,2014-2024,848,31.779586578634326,0.025943396226415096,0.02809327127702321,-0.002149875050608114,NHL,D
Alexis Lafreniere,2014-2024,845,24.07369941560602,0.0970414201183432,0.07972820832481192,0.017313211793531277,NHL,W
Trevor Zegras,2014-2024,841,25.15903053740254,0.07966706302021404,0.07020932387742564,0.009457739142788399,NHL,C
John Moore,2014-2024,839,29.389645843654325,0.03694874851013111,0.03786844423374137,-0.0009196957236102601,NHL,D
Dawson Mercer,2014-2024,839,21.58711226502287,0.10369487485101311,0.10697946099486043,-0.003284586143847315,NHL,C
Kris Russell,2014-2024,839,28.797869022909527,0.023837902264600714,0.0374023561646681,-0.01356445390006739,NHL,D
Zack Smith,2014-2024,834,24.20820327286646,0.07314148681055156,0.07272499137870772,0.0004164954318438413,NHL,C
Jake Walman,2014-2024,831,29.97427005989506,0.039711191335740074,0.039491771415850724,0.00021941991988935067,NHL,D
Frederick Gaudreau,2014-2024,828,25.06193683782142,0.08333333333333333,0.06861605282300932,0.014717280510324005,NHL,C
Alexander Wennberg,2014-2024,827,22.136502338267967,0.06408706166868199,0.0837418252731282,-0.01965476360444622,NHL,C
Jordie Benn,2014-2024,826,31.08070069680068,0.026634382566585957,0.030924926588490276,-0.004290544021904319,NHL,D
Drew Stafford,2014-2024,824,24.63346427079002,0.07645631067961164,0.0746580989129936,0.0017982117666180408,NHL,W
Nikita Zaitsev,2014-2024,821,31.05341061757227,0.02679658952496955,0.03273390920739686,-0.0059373196824273125,NHL,D
Fabian Zetterlund,2014-2024,821,24.504739236984403,0.06333739342265529,0.07765408726736148,-0.014316693844706185,NHL,W
Braydon Coburn,2014-2024,816,29.833824706679792,0.01715686274509804,0.032710219463725224,-0.015553356718627183,NHL,D
Chris Wagner,2014-2024,815,24.064681394507964,0.05644171779141104,0.07068365864607098,-0.014241940854659942,NHL,W
Trevor Daley,2014-2024,809,27.7678944379314,0.049443757725587144,0.04750707865806301,0.0019366790675241358,NHL,D
Jon Merrill,2014-2024,809,29.81342505714851,0.027194066749072928,0.03517055012017776,-0.00797648337110483,NHL,D
Eetu Luostarinen,2014-2024,807,22.570458478411027,0.07434944237918216,0.08884261555715736,-0.014493173177975202,NHL,C
Joakim Nordstrom,2014-2024,807,24.52301523986509,0.042131350681536554,0.06852251635503047,-0.026391165673493915,NHL,C
Vladislav Gavrikov,2014-2024,806,29.201216165069663,0.03722084367245657,0.04319518959921452,-0.005974345926757947,NHL,D
Eric Robinson,2014-2024,806,22.999534149703003,0.06947890818858561,0.08501154411036353,-0.01553263592177792,NHL,W
Pat Maroon,2014-2024,806,22.459246593182133,0.06575682382133995,0.09188985415608728,-0.02613303033474733,NHL,W
Patrik Berglund,2014-2024,802,22.71285325033916,0.08728179551122195,0.07394478206560763,0.013337013445614318,NHL,C
Tim Stutzle,2014-2024,802,23.6935225980691,0.08229426433915212,0.08223688113451118,5.738320464093727e-05,NHL,C
Derek Grant,2014-2024,794,23.847904306284846,0.07052896725440806,0.07843115994319998,-0.007902192688791915,NHL,C
Cedric Paquette,2014-2024,794,20.77131862626908,0.06926952141057935,0.0832685381528559,-0.013999016742276549,NHL,C
Mathieu Joseph,2014-2024,790,22.703300785403354,0.0759493670886076,0.07946726987288934,-0.00351790278428174,NHL,W
Nick Paul,2014-2024,788,23.853897370896792,0.06472081218274112,0.07187729312905965,-0.00715648094631853,NHL,W
Tyler Pitlick,2014-2024,787,23.257398929384124,0.07369758576874205,0.07562002763687053,-0.0019224418681284827,NHL,C
Ryan Reaves,2014-2024,785,21.285920627713846,0.07006369426751592,0.08889213750817723,-0.01882844324066131,NHL,W
Michael Amadio,2014-2024,783,22.962729234015544,0.09450830140485313,0.09040394874084445,0.004104352664008673,NHL,C
Melker Karlsson,2014-2024,782,21.08154472824741,0.08312020460358056,0.07849369379149165,0.00462651081208891,NHL,C
K'Andre Miller,2014-2024,781,29.423102560257874,0.0499359795134443,0.03857749110164524,0.01135848841179906,NHL,D
Valtteri Filppula,2014-2024,780,21.758504673284737,0.1,0.08152375875018206,0.01847624124981795,NHL,C
Brad Richardson,2014-2024,780,23.613797650121718,0.07564102564102564,0.08092581138899128,-0.005284785747965648,NHL,W
Morgan Geekie,2014-2024,777,24.139132853094623,0.10038610038610038,0.08310911170331647,0.017276988682783906,NHL,C
JJ Peterka,2014-2024,777,26.072338047290714,0.08622908622908623,0.07375430072738536,0.012474785501700877,NHL,W
Jay Bouwmeester,2014-2024,777,29.476201077082234,0.015444015444015444,0.03721605679755422,-0.021772041353538777,NHL,D
Teddy Blueger,2014-2024,776,23.53465784080729,0.06572164948453608,0.08320413073104382,-0.01748248124650774,NHL,C
Johan Larsson,2014-2024,775,23.162433115544285,0.06838709677419355,0.07305008823412297,-0.004662991459929419,NHL,W
Deryk Engelland,2014-2024,773,30.94918394749109,0.02199223803363519,0.030143143823167462,-0.008150905789532273,NHL,D
Noah Gregor,2014-2024,771,25.180911997233444,0.04669260700389105,0.06905416000576348,-0.022361553001872425,NHL,C
Michael Rasmussen,2014-2024,769,21.86689773079056,0.0754226267880364,0.09698526369905931,-0.021562636911022906,NHL,C
Devin Shore,2014-2024,763,21.765835589603263,0.06815203145478375,0.08436261118887503,-0.016210579734091277,NHL,C
Ron Hainsey,2014-2024,762,30.475945020904454,0.031496062992125984,0.03766366901200858,-0.006167606019882595,NHL,D
Morgan Frost,2014-2024,758,22.475989088964834,0.06860158311345646,0.08442340760876756,-0.015821824495311096,NHL,C
Brett Howden,2014-2024,757,21.44414256406292,0.09379128137384413,0.09612493947344976,-0.0023336580996056316,NHL,C
Quinton Byfield,2014-2024,757,23.15796257211134,0.0726552179656539,0.0880140900738884,-0.0153588721082345,NHL,W
Jan Rutta,2014-2024,752,30.698581766548187,0.034574468085106384,0.032778072206848544,0.0017963958782578407,NHL,D
Kirill Marchenko,2014-2024,748,24.28457342950483,0.10026737967914438,0.0795600198767035,0.020707359802440886,NHL,W
Paul Byron,2014-2024,747,19.221982377281158,0.12315930388219545,0.10059611077846858,0.02256319310372687,NHL,W
Dillon Dube,2014-2024,746,22.3645238050004,0.08176943699731903,0.08369153460704841,-0.0019220976097293757,NHL,C
Jaromir Jagr,2014-2024,745,21.331642021109605,0.08187919463087248,0.08619746939829825,-0.004318274767425773,NHL,W
Sam Steel,2014-2024,744,23.65119451064834,0.06989247311827956,0.0813489500974047,-0.011456476979125135,NHL,C
Matt Benning,2014-2024,743,29.997008356258192,0.02288021534320323,0.0333493093596509,-0.010469094016447671,NHL,D
Cole Sillinger,2014-2024,741,23.713783808838393,0.058029689608636977,0.0785727966871147,-0.020543107078477722,NHL,C
Mark Jankowski,2014-2024,739,21.19330782622936,0.09336941813261164,0.0849872766888832,0.008382141443728439,NHL,C
Barrett Hayton,2014-2024,738,20.86671648937779,0.07452574525745258,0.10126947105905469,-0.026743725801602114,NHL,C
Trent Frederic,2014-2024,737,23.49761365713374,0.08005427408412483,0.08614912935380294,-0.006094855269678109,NHL,C
Gabriel Vilardi,2014-2024,735,21.34871286887937,0.12653061224489795,0.105561897315372,0.020968714929525956,NHL,C
Jordan Oesterle,2014-2024,734,29.085629025871842,0.0326975476839237,0.034235091733775085,-0.0015375440498513818,NHL,D
Matt Cullen,2014-2024,731,22.502389699303695,0.08481532147742818,0.08073588881849676,0.004079432658931417,NHL,C
Patrik Nemeth,2014-2024,731,30.272645332040547,0.013679890560875513,0.03382715406446333,-0.020147263503587816,NHL,D
Alexandre Burrows,2014-2024,730,24.33519459946904,0.06438356164383562,0.06903115322527809,-0.00464759158144247,NHL,W
Nathan Beaulieu,2014-2024,730,31.106325512165753,0.01643835616438356,0.03370855903094882,-0.01727020286656526,NHL,D
Joel Ward,2014-2024,728,20.567908053531134,0.09065934065934066,0.09116419405256286,-0.0005048533932222043,NHL,W
Alexander Romanov,2014-2024,728,31.55988582075696,0.024725274725274724,0.02994130355975832,-0.005216028834483594,NHL,D
Danny DeKeyser,2014-2024,726,29.55696885478705,0.04132231404958678,0.03518632008918519,0.006135993960401591,NHL,D
Dante Fabbro,2014-2024,725,31.120275172862414,0.034482758620689655,0.029211567906834924,0.005271190713854731,NHL,D
Jake Sanderson,2014-2024,725,29.95257296732465,0.03586206896551724,0.038432620970331836,-0.002570552004814597,NHL,D
Jay Beagle,2014-2024,724,21.81500023544622,0.0718232044198895,0.08056023083615023,-0.00873702641626073,NHL,C
Marian Gaborik,2014-2024,722,21.73740918939016,0.08310249307479224,0.0821667262041933,0.0009357668705989447,NHL,W
Brandon Dubinsky,2014-2024,717,22.717740477996752,0.07531380753138076,0.08966119861630903,-0.014347391084928274,NHL,C
Matt Irwin,2014-2024,715,30.614796288466405,0.023776223776223775,0.03179783810213436,-0.008021614325910583,NHL,D
Logan O'Connor,2014-2024,715,22.30528126721343,0.06713286713286713,0.08509455592002564,-0.01796168878715851,NHL,W
Matt Beleskey,2014-2024,712,24.627003743220996,0.06882022471910113,0.061308331702803934,0.007511893016297191,NHL,W
Ryan Spooner,2014-2024,710,24.94948421094916,0.0676056338028169,0.06310588548888608,0.00449974831393081,NHL,C
Oskar Lindblom,2014-2024,710,23.367167398187235,0.07887323943661972,0.08277622016464599,-0.0039029807280262646,NHL,W
Scott Hartnell,2014-2024,708,22.543255354902314,0.10875706214689265,0.08949493630770768,0.019262125839184976,NHL,W
Brandon Pirri,2014-2024,707,25.058767396710174,0.08203677510608204,0.06636863343020301,0.01566814167587903,NHL,C
Ryan Carpenter,2014-2024,707,23.519383119220382,0.04526166902404526,0.07620630627890616,-0.0309446372548609,NHL,C
Josh Norris,2014-2024,706,23.28241354750982,0.1274787535410765,0.08531778590966743,0.04216096763140906,NHL,C
Francois Beauchemin,2014-2024,705,30.889333341365155,0.03829787234042553,0.03348596112365384,0.004811911216771693,NHL,D
Matty Beniers,2014-2024,704,23.427579779427695,0.09232954545454546,0.08073323358679259,0.011596311867752868,NHL,C
Mason McTavish,2014-2024,702,23.818661981849743,0.08547008547008547,0.09036828479468027,-0.004898199324594801,NHL,C
Filip Zadina,2014-2024,700,24.172874627112453,0.05857142857142857,0.07240453937065237,-0.013833110799223801,NHL,W
Michael Cammalleri,2014-2024,699,24.690262476197375,0.08297567954220315,0.07625393686258622,0.006721742679616935,NHL,W
Kris Versteeg,2014-2024,696,25.413656940989092,0.07183908045977011,0.06567887453128325,0.006160205928486859,NHL,W
Jarome Iginla,2014-2024,695,24.35599380190212,0.09352517985611511,0.06968033964352673,0.023844840212588383,NHL,W
Robert Bortuzzo,2014-2024,695,28.48721165431884,0.02877697841726619,0.03905068597409799,-0.010273707556831803,NHL,D
Carl Grundstrom,2014-2024,692,24.802972606466795,0.06647398843930635,0.07937168040542494,-0.01289769196611859,NHL,W
Mark Pysyk,2014-2024,688,29.317600582934435,0.0377906976744186,0.042029114852255016,-0.0042384171778364135,NHL,D
Devante Smith-Pelly,2014-2024,688,24.20701899279861,0.0625,0.07227272019805271,-0.009772720198052712,NHL,W
Henri Jokiharju,2014-2024,686,30.711391047662083,0.027696793002915453,0.03024546469131997,-0.0025486716884045163,NHL,D
Shane Doan,2014-2024,682,23.112763420698904,0.07038123167155426,0.07451567740556168,-0.004134445734007425,NHL,W
Brian Gionta,2014-2024,677,25.370244808184413,0.0620384047267356,0.06862335055989333,-0.006584945833157725,NHL,W
Martin Hanzal,2014-2024,672,22.836009432235794,0.07142857142857142,0.0790979779315048,-0.007669406502933379,NHL,C
Ben Lovejoy,2014-2024,670,31.058701957044153,0.020895522388059702,0.031439157795618025,-0.010543635407558323,NHL,D
Blake Lizotte,2014-2024,667,23.54865048583635,0.0734632683658171,0.07891850900902893,-0.005455240643211831,NHL,C
Dmitrij Jaskin,2014-2024,667,22.849979222027166,0.041979010494752625,0.07783600829619992,-0.0358569978014473,NHL,W
Alex Newhook,2014-2024,665,21.632875365504415,0.0887218045112782,0.08895843751164052,-0.00023663300036232127,NHL,C
Nils Hoglander,2014-2024,663,22.483910336796693,0.0889894419306184,0.09489433268677906,-0.005904890756160658,NHL,W
Jason Chimera,2014-2024,662,24.90836159787989,0.08006042296072508,0.06852377173643899,0.011536651224286085,NHL,W
Zach Sanford,2014-2024,662,21.448588220298074,0.0755287009063444,0.08580807549666353,-0.01027937459031912,NHL,W
Connor Clifton,2014-2024,657,30.153625620505295,0.0289193302891933,0.03934018002026317,-0.010420849731069867,NHL,D
Dan Girardi,2014-2024,656,29.81821240577474,0.03353658536585366,0.036643724523092065,-0.0031071391572384047,NHL,D
Markus Granlund,2014-2024,655,22.48118892684067,0.08549618320610687,0.0815931844549358,0.0039029987511710745,NHL,C
Roman Polak,2014-2024,654,30.807298827417508,0.019877675840978593,0.034461735966974286,-0.014584060125995692,NHL,D
Thomas Harley,2014-2024,653,28.133921847054538,0.05666156202143951,0.04563199436503329,0.011029567656406218,NHL,D
Tommy Wingels,2014-2024,652,22.553554125826036,0.06134969325153374,0.07415103487875192,-0.012801341627218181,NHL,C
Josh Leivo,2014-2024,650,23.232916946764327,0.06153846153846154,0.07513427324443199,-0.013595811705970448,NHL,W
Kailer Yamamoto,2014-2024,647,18.9762055090248,0.0973724884080371,0.1135640267709791,-0.016191538362942,NHL,W
Kevin Connauton,2014-2024,646,30.993158681373487,0.04179566563467492,0.03366265765329029,0.008133007981384631,NHL,D
Christopher Tanev,2014-2024,646,29.441163458547592,0.034055727554179564,0.03545684306081761,-0.0014011155066380454,NHL,D
Mario Ferraro,2014-2024,644,30.334484831787794,0.026397515527950312,0.03885727682053019,-0.012459761292579877,NHL,D
Ryan Lindgren,2014-2024,643,29.840482730213512,0.026438569206842923,0.038872318522945995,-0.012433749316103072,NHL,D
Ryan Lomberg,2014-2024,643,26.142690589511655,0.05287713841368585,0.07275836195808859,-0.01988122354440274,NHL,W
Zach Aston-Reese,2014-2024,642,23.31548897222026,0.06853582554517133,0.07864888489743971,-0.010113059352268375,NHL,C
Jussi Jokinen,2014-2024,641,24.863995740088892,0.06708268330733229,0.06475155030252394,0.0023311330048083473,NHL,W
Arthur Kaliyev,2014-2024,641,26.12114215946727,0.059282371294851796,0.06959436789327117,-0.010311996598419373,NHL,W
Taylor Raddysh,2014-2024,640,22.144756637361034,0.0671875,0.08951961744620915,-0.02233211744620915,NHL,W
Connor McMichael,2014-2024,639,22.449793245604663,0.09076682316118936,0.09553785507148528,-0.004771031910295917,NHL,C
Phillip Di Giuseppe,2014-2024,638,26.961643345263944,0.045454545454545456,0.06862004081389433,-0.02316549535934888,NHL,W
Patrick Eaves,2014-2024,637,22.42791762529617,0.0989010989010989,0.08279564350000758,0.016105455401091318,NHL,W
Ryan McLeod,2014-2024,637,23.765206785001187,0.09262166405023547,0.0860198226066114,0.006601841443624079,NHL,C
Colin White,2014-2024,637,21.895411307292953,0.0706436420722135,0.0875536182408367,-0.016909976168623192,NHL,C
Zach Whitecloud,2014-2024,632,29.452175769418997,0.04113924050632911,0.038173262136185535,0.0029659783701435766,NHL,D
Shane Pinto,2014-2024,631,21.684961273604376,0.08240887480190175,0.09575822300739907,-0.013349348205497324,NHL,C
Kirby Dach,2014-2024,630,22.88236174864833,0.06984126984126984,0.09223701943440843,-0.022395749593138586,NHL,C
Philipp Kurashev,2014-2024,629,22.93909195529963,0.07631160572337042,0.08199001814505907,-0.00567841242168865,NHL,C
Carson Soucy,2014-2024,622,29.94621095364578,0.04662379421221865,0.03763486099613155,0.008988933216087097,NHL,D
Yannick Weber,2014-2024,619,29.127654531495114,0.029079159935379646,0.0381231665901711,-0.009044006654791454,NHL,D
Adam Erne,2014-2024,618,23.11440371077735,0.06634304207119741,0.075641707199255,-0.00929866512805759,NHL,W
Kiefer Sherwood,2014-2024,617,25.894286646419843,0.0713128038897893,0.06793591911632661,0.0033768847734626933,NHL,W
Mikey Anderson,2014-2024,616,30.43818111569363,0.02922077922077922,0.039180279371566214,-0.009959500150786994,NHL,D
Cole Perfetti,2014-2024,615,24.30761042388001,0.08130081300813008,0.08719939011115967,-0.005898577103029587,NHL,C
Antoine Vermette,2014-2024,614,23.297112441268116,0.08469055374592833,0.07761061990676428,0.007079933839164054,NHL,C
Max Jones,2014-2024,614,22.108463975529773,0.05211726384364821,0.08699142333714761,-0.0348741594934994,NHL,W
Michael Eyssimont,2014-2024,612,26.42513574126087,0.042483660130718956,0.07538752164566663,-0.032903861514947674,NHL,C
Dale Weise,2014-2024,610,22.918352243524616,0.07213114754098361,0.07815238674341206,-0.006021239202428447,NHL,W
Drake Caggiula,2014-2024,609,21.54124693564298,0.08210180623973727,0.08881019763942549,-0.006708391399688221,NHL,C
Lee Stempniak,2014-2024,606,22.882556993998268,0.0891089108910891,0.08938744551374762,-0.0002785346226585189,NHL,W
Brad Hunt,2014-2024,605,29.754145220645427,0.04297520661157025,0.03343105003740402,0.009544156574166227,NHL,D
Jamie McGinn,2014-2024,605,23.029613412574474,0.08925619834710743,0.08360556701495855,0.005650631332148881,NHL,W
Sean Durzi,2014-2024,605,27.77539415589549,0.04462809917355372,0.04320412832097528,0.001423970852578435,NHL,D
Niko Mikkola,2014-2024,605,31.036095658695913,0.03140495867768595,0.036448076034291906,-0.005043117356605953,NHL,D
Nico Sturm,2014-2024,601,24.111013951179,0.07820299500831947,0.07480373399453807,0.0033992610137813933,NHL,C
Brendan Perlini,2014-2024,600,23.172877974538395,0.08333333333333333,0.07008136224150373,0.0132519710918296,NHL,W
Nail Yakupov,2014-2024,600,24.156724536102207,0.056666666666666664,0.07096653704979627,-0.01429987038312961,NHL,W
Kevin Bieksa,2014-2024,599,30.466467358131478,0.018363939899833055,0.039440698402376365,-0.02107675850254331,NHL,D
Mark Letestu,2014-2024,598,24.03544872817151,0.07859531772575251,0.07107130025414331,0.007524017471609204,NHL,C
Jalen Chatfield,2014-2024,596,32.24111181076726,0.03859060402684564,0.036495790834606974,0.0020948131922386634,NHL,D
Jake Evans,2014-2024,595,23.095869889452647,0.06890756302521009,0.08313209595387663,-0.014224532928666545,NHL,C
Thomas Hickey,2014-2024,593,28.434591815472434,0.03035413153456998,0.043981341430564085,-0.013627209895994103,NHL,D
Oliver Wahlstrom,2014-2024,592,24.37910647209384,0.06418918918918919,0.07169368362399295,-0.007504494434803763,NHL,W
Nick Seeler,2014-2024,592,32.75710976695443,0.018581081081081082,0.03024769656612689,-0.011666615485045807,NHL,D
Nate Thompson,2014-2024,591,23.91819011125023,0.05583756345177665,0.07243804811617233,-0.016600484664395676,NHL,C
Mike Fisher,2014-2024,589,23.852724379693495,0.09847198641765705,0.08024897883284823,0.018223007584808812,NHL,C
Pavel Dorofeyev,2014-2024,589,25.547526647724553,0.09507640067911714,0.08048476591386097,0.01459163476525617,NHL,W
Andreas Johnsson,2014-2024,589,22.086559169884385,0.0865874363327674,0.08221721789685296,0.004370218435914439,NHL,W
Connor Bedard,2014-2024,588,25.39266337466925,0.07653061224489796,0.07445801860729877,0.0020725936375991932,NHL,C
Jason Garrison,2014-2024,585,29.74306647338756,0.023931623931623933,0.03177664059739,-0.007845016665766067,NHL,D
Dylan Guenther,2014-2024,583,26.573254215956233,0.08747855917667238,0.0654027136075801,0.022075845569092284,NHL,W
Adam Gaudette,2014-2024,582,22.90855700784449,0.08247422680412371,0.07763022968806099,0.004843997116062718,NHL,C
Alex Laferriere,2014-2024,578,24.858582646589745,0.05536332179930796,0.07894203129813142,-0.023578709498823458,NHL,W
Niklas Hjalmarsson,2014-2024,575,28.39672607793151,0.022608695652173914,0.03325660993249256,-0.010647914280318648,NHL,D
Drew O'Connor,2014-2024,574,23.366610621036127,0.05749128919860627,0.0955163439587456,-0.03802505476013933,NHL,W
Mark Borowiecki,2014-2024,573,32.01765149401598,0.02443280977312391,0.03423213467256992,-0.009799324899446012,NHL,D
Haydn Fleury,2014-2024,573,31.516152155157243,0.020942408376963352,0.03103305290186551,-0.01009064452490216,NHL,D
Keegan Kolesar,2014-2024,573,22.64985973444305,0.07155322862129145,0.0884367266161225,-0.016883497994831048,NHL,W
Tanner Jeannot,2014-2024,572,22.057498270597172,0.08566433566433566,0.08803589495980373,-0.002371559295468062,NHL,W
J.T. Brown,2014-2024,572,24.571038864967864,0.03496503496503497,0.06767300263797041,-0.03270796767293544,NHL,W
Jannik Hansen,2014-2024,571,23.799911656791238,0.08756567425569177,0.0691393081290123,0.018426366126679472,NHL,W
Robert Hagg,2014-2024,570,29.963494759677705,0.028070175438596492,0.03225231948036113,-0.004182144041764636,NHL,D
Matt Read,2014-2024,569,24.527769947770476,0.056239015817223195,0.07170700777144987,-0.01546799195422667,NHL,W
John Marino,2014-2024,568,29.35494370378603,0.03345070422535211,0.040581417379774394,-0.007130713154422284,NHL,D
Dan Hamhuis,2014-2024,567,30.064549301239357,0.014109347442680775,0.03441390872724979,-0.020304561284569013,NHL,D
Eric Fehr,2014-2024,566,22.671514955134093,0.08303886925795052,0.0809788264203524,0.002060042837598128,NHL,C
Sam Lafferty,2014-2024,563,23.270502547472915,0.07104795737122557,0.08103408839624386,-0.009986131025018288,NHL,C
Andrei Kuzmenko,2014-2024,560,21.017971487375608,0.13214285714285715,0.0986816727518549,0.03346118439100225,NHL,W
Kyle Brodziak,2014-2024,560,25.42281765037094,0.075,0.06446300749259154,0.010536992507408457,NHL,C
Andrei Markov,2014-2024,560,29.768882959222648,0.039285714285714285,0.03701558746219457,0.002270126823519715,NHL,D
Michal Kempny,2014-2024,560,30.05048867024512,0.030357142857142857,0.030320597576300998,3.6545280841859124e-05,NHL,D
Jonas Siegenthaler,2014-2024,560,32.205519028873915,0.019642857142857142,0.031787736999154256,-0.012144879856297114,NHL,D
Nicholas Paul,2014-2024,559,21.8755598285519,0.1001788908765653,0.09112701644302759,0.009051874433537707,NHL,W
Brandon Duhaime,2014-2024,559,24.288326156663242,0.059033989266547404,0.0765607206351547,-0.0175267313686073,NHL,W
Benoit Pouliot,2014-2024,558,21.98199642806638,0.0967741935483871,0.07993616548675606,0.01683802806163104,NHL,W
Chad Ruhwedel,2014-2024,558,31.070007601668117,0.023297491039426525,0.029516847693266162,-0.0062193566538396375,NHL,D
Brad Richards,2014-2024,558,26.597723085310825,0.04659498207885305,0.05745943942187283,-0.01086445734301978,NHL,C
Matt Moulson,2014-2024,558,21.74617504632113,0.06272401433691756,0.08678443580912379,-0.02406042147220623,NHL,W
Sonny Milano,2014-2024,554,23.45697963663752,0.11191335740072202,0.08152455967014417,0.030388797730577843,NHL,W
Cody Glass,2014-2024,554,23.401991242680737,0.0631768953068592,0.08425311798189537,-0.02107622267503617,NHL,C
Aliaksei Protas,2014-2024,552,23.599351424778835,0.07971014492753623,0.08986746287543057,-0.010157317947894345,NHL,C
Alexandre Carrier,2014-2024,550,28.320946383437374,0.02727272727272727,0.04108372921806457,-0.013811001945337301,NHL,D
Oscar Lindberg,2014-2024,546,25.265055245816704,0.07692307692307693,0.06489574917507145,0.012027327748005481,NHL,C
Nicolas Aube-Kubel,2014-2024,545,23.93896341364443,0.062385321100917435,0.07238714116750636,-0.010001820066588923,NHL,W
Colin Blackwell,2014-2024,544,25.247368092769662,0.07904411764705882,0.07526331914436714,0.003780798502691682,NHL,C
PA Parenteau,2014-2024,544,23.548286294426113,0.07720588235294118,0.07456851989658243,0.0026373624563587467,NHL,W
Chris Stewart,2014-2024,542,23.836428251938354,0.08302583025830258,0.07138540931782485,0.011640420940477736,NHL,W
Daniel Winnik,2014-2024,542,24.347911742109417,0.06088560885608856,0.06799446069409655,-0.007108851838007989,NHL,C
Steven Lorentz,2014-2024,541,23.59114781892504,0.05730129390018484,0.08815113007827292,-0.030849836178088084,NHL,C
