x_value,fitted_effect,lower_ci,upper_ci,sport,effect_label,season_window,baseline_distance,observed_max_distance
60.00572874848291,-1.5712199273792398,-1.8470188356818404,-1.295421019076639,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
60.49358020172261,-1.5872179906680604,-1.8638726826869634,-1.3105632986491575,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
60.98143165496231,-1.6035336771313693,-1.8810027427582903,-1.3260646115044483,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
61.469283108202006,-1.620234555143228,-1.8984659011450054,-1.3420032091414507,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
61.957134561441706,-1.6373881930776983,-1.9163191073130295,-1.3584572788423672,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
62.444986014681405,-1.6550621593088404,-1.9346195858882422,-1.3755047327294383,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
62.932837467921104,-1.6733240222107169,-1.9534250641961861,-1.3932229802252476,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
63.4206889211608,-1.6922413501573876,-1.9727940177662535,-1.4116886825485218,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
63.9085403744005,-1.7118817115229146,-1.992785935711369,-1.4309774873344603,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
64.3963918276402,-1.7323126746813589,-2.0134616084301684,-1.4511637409325493,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
64.8842432808799,-1.7536018080067826,-2.034883440582696,-1.4723201754308688,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
65.3720947341196,-1.7758166798732453,-2.057115792728088,-1.4945175670184023,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
65.8599461873593,-1.79902485865481,-2.0802253553352483,-1.5178243619743719,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
66.347797640599,-1.8232799076035449,-2.104268006058557,-1.5422918091485323,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
66.8356490938387,-1.848542077387176,-2.129211888444955,-1.5678722663293967,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
67.3235005470784,-1.874733476201311,-2.1549894617260392,-1.5944774906765828,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
67.81135200031808,-1.9017760984858103,-2.1815336816109165,-1.6220185153607036,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
68.29920345355778,-1.9295919386805347,-2.2087777726462474,-1.6504061047148215,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
68.78705490679748,-1.9581029912253414,-2.23665492196724,-1.6795510604834425,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
69.27490636003718,-1.987231250560092,-2.265098002502428,-1.7093644986177556,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
69.76275781327688,-2.0168987111246444,-2.2940393248637134,-1.7397580973855755,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
70.25060926651658,-2.047027367358859,-2.323410417890172,-1.7706443168275456,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
70.73846071975628,-2.0775392137025954,-2.353141838423702,-1.8019365889814891,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
71.22631217299597,-2.108356244595712,-2.3831630113648594,-1.8335494778265642,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
71.71416362623567,-2.139400454478069,-2.4134021013824514,-1.8653988075736871,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
72.20201507947537,-2.1705938377895264,-2.4437859178319457,-1.8974017577471074,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
72.68986653271507,-2.2018583889699426,-2.474239854485073,-1.9294769234548121,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
73.17771798595477,-2.233116102459178,-2.5046878656036227,-1.9615443393147334,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
73.66556943919447,-2.2642889726970914,-2.5350524797303793,-1.9935254656638037,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
74.15342089243417,-2.295298994123542,-2.5652548523522967,-2.0253431358947873,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
74.64127234567387,-2.3260681611783904,-2.5952148583533874,-2.0569214640033935,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
75.12912379891357,-2.356518468301495,-2.624851224958113,-2.0881857116448765,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
75.61697525215327,-2.386571909932717,-2.654081705710286,-2.1190621141551484,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
76.10482670539297,-2.416150480511913,-2.6828232959735496,-2.1494776650502763,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
76.59267815863267,-2.4451761744789455,-2.710992490506091,-2.1793598584518,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
77.08052961187236,-2.4735709862736717,-2.738505583871896,-2.208636388675447,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
77.56838106511206,-2.501256910335952,-2.7652790148077164,-2.2372348058641878,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
78.05623251835175,-2.5281559411056462,-2.7912297561550847,-2.2650821260562077,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
