x_value,fitted_effect,lower_ci,upper_ci,sport,effect_label,season_window
77.38693467336682,0.11148053919767786,-0.20953485913384165,0.20810264404114265,NHL,Shot Distance,2014-2024
77.8894472361809,0.12274116095561016,-0.19800769571860247,0.21999797341029576,NHL,Shot Distance,2014-2024
78.39195979899498,0.13441023275466746,-0.1858267242780184,0.23225686355445238,NHL,Shot Distance,2014-2024
78.89447236180904,0.14649456056015797,-0.17434700073574472,0.24490052930503617,NHL,Shot Distance,2014-2024
79.39698492462311,0.1590009503373908,-0.162078632276223,0.25795018549347193,NHL,Shot Distance,2014-2024
79.89949748743717,0.17193620805167376,-0.14902784132095098,0.27142704695118336,NHL,Shot Distance,2014-2024
80.40201005025125,0.18530713966831502,-0.13520085029142437,0.28535232850959535,NHL,Shot Distance,2014-2024
80.90452261306532,0.19912055115262373,-0.12060388160914062,0.29974724500013167,NHL,Shot Distance,2014-2024
81.40703517587939,0.2133832484699072,-0.1052431576955962,0.3146330112542161,NHL,Shot Distance,2014-2024
81.90954773869346,0.22810203758547454,-0.08912490097228763,0.3300308421032739,NHL,Shot Distance,2014-2024
82.41206030150752,0.24328372446463398,-0.0722553338607125,0.3459619523787283,NHL,Shot Distance,2014-2024
82.9145728643216,0.25893511507269373,-0.0546406787823657,0.3624475569120039,NHL,Shot Distance,2014-2024
83.41708542713567,0.27506301537496247,-0.036287158158745586,0.37950887053452476,NHL,Shot Distance,2014-2024
83.91959798994974,0.2916742313367475,-0.01720099441134899,0.39716710807771427,NHL,Shot Distance,2014-2024
84.42211055276381,0.30877556892335845,0.0026115900383287607,0.41544177837837143,NHL,Shot Distance,2014-2024
84.92462311557789,0.3263694015864469,0.023139904488468203,0.43432226142368646,NHL,Shot Distance,2014-2024
85.42713567839195,0.3444303317631858,0.04434526313399374,0.45376394782024015,NHL,Shot Distance,2014-2024
85.92964824120602,0.36292222974482335,0.06617816142449269,0.47371747239391615,NHL,Shot Distance,2014-2024
86.4321608040201,0.38180894274438826,0.08858907154511267,0.49413346125975405,NHL,Shot Distance,2014-2024
86.93467336683416,0.40105431797491065,0.11152846568100154,0.5149625405327936,NHL,Shot Distance,2014-2024
87.43718592964824,0.4206222026494215,0.13494681601730854,0.5361553363280759,NHL,Shot Distance,2014-2024
87.9396984924623,0.4404764439809492,0.15879459473918042,0.5576624747606402,NHL,Shot Distance,2014-2024
88.44221105527637,0.46058088918252604,0.18302227403176688,0.5794345819455275,NHL,Shot Distance,2014-2024
88.94472361809045,0.4808993854671799,0.20758032608021504,0.6014222839977775,NHL,Shot Distance,2014-2024
89.44723618090451,0.5013957800479414,0.2324192230696727,0.6235762070324297,NHL,Shot Distance,2014-2024
89.94974874371859,0.522033920137841,0.25748943718528894,0.6458469771645258,NHL,Shot Distance,2014-2024
90.45226130653265,0.5427776529499071,0.2827414406122107,0.6681852205091039,NHL,Shot Distance,2014-2024
90.95477386934672,0.563590825697172,0.30812570553558805,0.6905415631812059,NHL,Shot Distance,2014-2024
91.4572864321608,0.5844372855926645,0.33359270414056735,0.7128666312958717,NHL,Shot Distance,2014-2024
91.95979899497486,0.6052808798494138,0.35909290861229737,0.7351110509681407,NHL,Shot Distance,2014-2024
92.46231155778894,0.6260854556804514,0.38457679113592624,0.7572254483130536,NHL,Shot Distance,2014-2024
92.96482412060301,0.646814860298806,0.4099948238966022,0.7791604494456503,NHL,Shot Distance,2014-2024
93.46733668341707,0.6674329409175077,0.43529747907947236,0.8008666804809701,NHL,Shot Distance,2014-2024
93.96984924623115,0.6879035447495876,0.46043522886968646,0.822294767534055,NHL,Shot Distance,2014-2024
94.47236180904522,0.7081905190080748,0.48535854545239193,0.8433953367199439,NHL,Shot Distance,2014-2024
94.97487437185929,0.7282577109059991,0.510017901012736,0.8641190141536772,NHL,Shot Distance,2014-2024
95.47738693467336,0.748068967656391,0.5343637677358684,0.8844164259502952,NHL,Shot Distance,2014-2024
95.97989949748742,0.7675881364722796,0.5583466178069361,0.9042381982248373,NHL,Shot Distance,2014-2024
96.4824120603015,0.7867790645666961,0.5819169234110878,0.9235349570923449,NHL,Shot Distance,2014-2024
96.98492462311557,0.8056055991526696,0.6050251567334719,0.942257328667857,NHL,Shot Distance,2014-2024
97.48743718592964,0.8240315874432302,0.6276217899592351,0.9603559390664145,NHL,Shot Distance,2014-2024
97.98994974874371,0.8420208766514086,0.6496572952735271,0.9777772417749998,NHL,Shot Distance,2014-2024
98.49246231155777,0.8567795944037528,0.6673869279475156,0.9806704398556937,NHL,Shot Distance,2014-2024
98.99497487437185,0.8567795944037528,0.6673869279475156,0.9806704398556937,NHL,Shot Distance,2014-2024
99.49748743718592,0.8567795944037528,0.6673869279475156,0.9806704398556937,NHL,Shot Distance,2014-2024
100.0,0.8567795944037528,0.6673869279475156,0.9806704398556937,NHL,Shot Distance,2014-2024
